Order ID,Order Date,Ship Date,Customer ID,Product ID,Quantity,Unit Price,Discount %,Sales,Cost,Profit,City,State,Region,Salesperson,Payment Mode
ORD106812,29-07-2025,04-08-2025,C0509,P107,2,3000,20.00,4800,4400,400,Chennai,Tamil Nadu,South,Ritu,Cash
ORD106813,27-10-2025,30-10-2025,C0265,P102,5,12000,5.00,57000,45000,12000,Surat,Gujarat,West,Priya,Cash
ORD106814,18-02-2025,19-02-2025,C0381,P102,1,12000,10.00,10800,9000,1800,Chennai,Tamil Nadu,South,Simran,UPI
ORD106815,01-04-2025,03-04-2025,C0917,P101,5,55000,10.00,247500,210000,37500,Hyderabad,Telangana,South,Naveen,Net Banking
ORD106816,22-04-2025,25-04-2025,C0925,P102,5,12000,25.00,45000,45000,0,Guwahati,Assam,East,Naveen,Net Banking
ORD106817,23-06-2025,27-06-2025,C0824,P111,1,9500,25.00,7125,7200,-75,Noida,Uttar Pradesh,North,Ritu,UPI
ORD106818,04-10-2025,08-10-2025,C0795,P110,3,7000,25.00,15750,15000,750,Lucknow,Uttar Pradesh,North,Neha,Net Banking
ORD106819,18-03-2025,21-03-2025,C0848,P113,5,120,5.00,570,300,270,Noida,Uttar Pradesh,North,Raj,UPI
ORD106820,06-02-2025,13-02-2025,C0549,P104,3,1500,20.00,3600,2700,900,Hyderabad,Telangana,South,Simran,Credit Card
ORD106821,30-06-2025,01-07-2025,C0623,P107,1,3000,10.00,2700,2200,500,Delhi,Delhi,North,Karan,Net Banking
ORD106822,27-06-2025,01-07-2025,C0620,P102,3,12000,15.00,30600,27000,3600,Jaipur,Rajasthan,North,Raj,Cash
ORD106823,28-04-2025,05-05-2025,C0887,P110,5,7000,0.00,35000,25000,10000,Noida,Uttar Pradesh,North,Raj,Credit Card
ORD106824,19-08-2025,22-08-2025,C0999,P112,1,300,15.00,255,170,85,Hyderabad,Telangana,South,Ankit,Credit Card
ORD106825,19-09-2025,23-09-2025,C1020,P113,4,120,25.00,360,240,120,Kochi,Kerala,South,Deepak,Cash
ORD106826,10-04-2025,11-04-2025,C0459,P112,3,300,30.00,630,510,120,Surat,Gujarat,West,Deepak,Debit Card
ORD106827,24-05-2025,28-05-2025,C0696,P110,1,7000,0.00,7000,5000,2000,Chennai,Tamil Nadu,South,Ankit,Net Banking
ORD106828,06-02-2025,08-02-2025,C1048,P108,1,6500,0.00,6500,4300,2200,Bhubaneswar,Odisha,East,Amit,Credit Card
ORD106829,31-10-2025,05-11-2025,C0313,P112,3,300,10.00,810,510,300,Noida,Uttar Pradesh,North,Ritu,Debit Card
ORD106830,11-01-2025,13-01-2025,C0109,P101,3,55000,5.00,156750,126000,30750,Patna,Bihar,East,Naveen,UPI
ORD106831,10-03-2025,17-03-2025,C1102,P108,5,6500,0.00,32500,21500,11000,Kolkata,West Bengal,East,Ritu,UPI
ORD106832,21-09-2025,28-09-2025,C0396,P106,2,2500,15.00,4250,3400,850,Kolkata,West Bengal,East,Ankit,Debit Card
ORD106833,22-02-2025,27-02-2025,C0397,P102,1,12000,30.00,8400,9000,-600,Ranchi,Jharkhand,East,Amit,Debit Card
ORD106834,12-02-2025,19-02-2025,C0713,P113,5,120,5.00,570,300,270,Ranchi,Jharkhand,East,Raj,Net Banking
ORD106835,31-10-2025,05-11-2025,C0373,P114,1,180,10.00,162,90,72,Indore,Madhya Pradesh,West,Neha,Credit Card
ORD106836,06-09-2025,11-09-2025,C0676,P110,5,7000,15.00,29750,25000,4750,Pune,Maharashtra,West,Amit,UPI
ORD106837,20-07-2025,26-07-2025,C0204,P103,4,800,10.00,2880,1800,1080,Bhubaneswar,Odisha,East,Naveen,Cash
ORD106838,08-06-2025,13-06-2025,C1058,P105,5,15000,20.00,60000,55000,5000,Chandigarh,Chandigarh,North,Deepak,UPI
ORD106839,10-11-2025,13-11-2025,C0375,P108,5,6500,30.00,22750,21500,1250,Lucknow,Uttar Pradesh,North,Neha,Net Banking
ORD106840,06-08-2025,13-08-2025,C1067,P103,3,800,30.00,1680,1350,330,Chandigarh,Chandigarh,North,Raj,UPI
ORD106841,17-01-2025,21-01-2025,C1122,P109,2,8500,15.00,14450,12200,2250,Kolkata,West Bengal,East,Simran,Net Banking
ORD106842,31-08-2025,02-09-2025,C1197,P107,4,3000,0.00,12000,8800,3200,Delhi,Delhi,North,Ritu,UPI
ORD106843,08-01-2025,11-01-2025,C1142,P103,3,800,30.00,1680,1350,330,Patna,Bihar,East,Deepak,Debit Card
ORD106844,09-12-2025,10-12-2025,C0564,P115,1,250,10.00,225,130,95,Kolkata,West Bengal,East,Ritu,Net Banking
ORD106845,17-12-2025,20-12-2025,C0169,P105,3,15000,5.00,42750,33000,9750,Jaipur,Rajasthan,North,Simran,Debit Card
ORD106846,13-06-2025,15-06-2025,C0727,P108,5,6500,0.00,32500,21500,11000,Kochi,Kerala,South,Raj,Debit Card
ORD106847,24-09-2025,28-09-2025,C0144,P104,2,1500,20.00,2400,1800,600,Ranchi,Jharkhand,East,Raj,UPI
ORD106848,14-04-2025,20-04-2025,C0162,P109,5,8500,5.00,40375,30500,9875,Chennai,Tamil Nadu,South,Karan,Credit Card
ORD106849,20-02-2025,26-02-2025,C0788,P103,4,800,30.00,2240,1800,440,Kolkata,West Bengal,East,Deepak,Cash
ORD106850,09-11-2025,15-11-2025,C0674,P110,3,7000,0.00,21000,15000,6000,Delhi,Delhi,North,Raj,Cash
ORD106851,28-08-2025,01-09-2025,C1123,P106,3,2500,10.00,6750,5100,1650,Coimbatore,Tamil Nadu,South,Raj,Credit Card
ORD106852,02-09-2025,09-09-2025,C0613,P108,3,6500,25.00,14625,12900,1725,Ahmedabad,Gujarat,West,Simran,Net Banking
ORD106853,04-12-2025,08-12-2025,C0181,P111,8,9500,10.00,68400,57600,10800,Delhi,Delhi,North,Amit,UPI
ORD106854,04-03-2025,06-03-2025,C0743,P105,5,15000,20.00,60000,55000,5000,Kolkata,West Bengal,East,Simran,UPI
ORD106855,12-02-2025,13-02-2025,C0840,P102,4,12000,0.00,48000,36000,12000,Mumbai,Maharashtra,West,Karan,Debit Card
ORD106856,18-06-2025,19-06-2025,C0410,P101,2,55000,20.00,88000,84000,4000,Lucknow,Uttar Pradesh,North,Amit,Cash
ORD106857,17-10-2025,18-10-2025,C0578,P113,1,120,5.00,114,60,54,Chandigarh,Chandigarh,North,Naveen,Debit Card
ORD106858,18-12-2025,20-12-2025,C0780,P103,3,800,30.00,1680,1350,330,Bengaluru,Karnataka,South,Ankit,Cash
ORD106859,18-07-2025,19-07-2025,C0719,P106,3,2500,30.00,5250,5100,150,Indore,Madhya Pradesh,West,Neha,Net Banking
ORD106860,14-11-2025,19-11-2025,C0558,P113,5,120,30.00,420,300,120,Ranchi,Jharkhand,East,Simran,Debit Card
ORD106861,24-11-2025,28-11-2025,C1038,P109,4,8500,15.00,28900,24400,4500,Patna,Bihar,East,Ritu,UPI
ORD106862,27-01-2025,03-02-2025,C0464,P107,2,3000,5.00,5700,4400,1300,Bengaluru,Karnataka,South,Ritu,Cash
ORD106863,31-07-2025,06-08-2025,C0080,P111,2,9500,25.00,14250,14400,-150,Chandigarh,Chandigarh,North,Priya,Credit Card
ORD106864,28-09-2025,30-09-2025,C0318,P111,5,9500,10.00,42750,36000,6750,Noida,Uttar Pradesh,North,Ankit,UPI
ORD106865,23-12-2025,30-12-2025,C1146,P110,1,7000,5.00,6650,5000,1650,Pune,Maharashtra,West,Neha,Cash
ORD106866,19-09-2025,23-09-2025,C0587,P112,5,300,20.00,1200,850,350,Bhubaneswar,Odisha,East,Priya,Cash
ORD106867,02-03-2025,07-03-2025,C0413,P108,3,6500,25.00,14625,12900,1725,Delhi,Delhi,North,Naveen,Cash
ORD106868,06-06-2025,07-06-2025,C1200,P113,1,120,10.00,108,60,48,Delhi,Delhi,North,Karan,Debit Card
ORD106869,15-08-2025,21-08-2025,C0279,P109,4,8500,25.00,25500,24400,1100,Noida,Uttar Pradesh,North,Ankit,Credit Card
ORD106870,10-12-2025,17-12-2025,C0077,P111,2,9500,30.00,13300,14400,-1100,Chennai,Tamil Nadu,South,Neha,Debit Card
ORD106871,09-06-2025,11-06-2025,C0769,P105,4,15000,0.00,60000,44000,16000,Coimbatore,Tamil Nadu,South,Simran,Credit Card
ORD106872,26-01-2025,29-01-2025,C0809,P109,5,8500,30.00,29750,30500,-750,Delhi,Delhi,North,Simran,Net Banking
ORD106873,24-08-2025,26-08-2025,C0529,P114,5,180,30.00,630,450,180,Bengaluru,Karnataka,South,Ankit,UPI
ORD106874,04-04-2025,06-04-2025,C0716,P105,1,15000,0.00,15000,11000,4000,Chandigarh,Chandigarh,North,Deepak,Debit Card
ORD106875,26-09-2025,29-09-2025,C0631,P104,5,1500,5.00,7125,4500,2625,Jaipur,Rajasthan,North,Ankit,Credit Card
ORD106876,26-07-2025,27-07-2025,C0922,P105,1,15000,20.00,12000,11000,1000,Noida,Uttar Pradesh,North,Amit,Cash
ORD106877,23-01-2025,29-01-2025,C0314,P102,4,12000,0.00,48000,36000,12000,Mumbai,Maharashtra,West,Naveen,Cash
ORD106878,18-02-2025,20-02-2025,C0034,P105,4,15000,0.00,60000,44000,16000,Bhubaneswar,Odisha,East,Raj,Debit Card
ORD106879,16-03-2025,21-03-2025,C0263,P113,5,120,30.00,420,300,120,Kochi,Kerala,South,Karan,Credit Card
ORD106880,09-12-2025,14-12-2025,C1096,P101,4,55000,5.00,209000,168000,41000,Ahmedabad,Gujarat,West,Amit,UPI
ORD106881,30-12-2025,02-01-2026,C0733,P112,2,300,5.00,570,340,230,Chennai,Tamil Nadu,South,Simran,UPI
ORD106882,16-04-2025,20-04-2025,C1179,P104,1,1500,10.00,1350,900,450,Delhi,Delhi,North,Raj,Debit Card
ORD106883,18-05-2025,22-05-2025,C1044,P103,5,800,25.00,3000,2250,750,Pune,Maharashtra,West,Naveen,Net Banking
ORD106884,10-11-2025,17-11-2025,C1115,P104,3,1500,15.00,3825,2700,1125,Delhi,Delhi,North,Karan,UPI
ORD106885,22-03-2025,29-03-2025,C1155,P113,3,120,10.00,324,180,144,Coimbatore,Tamil Nadu,South,Neha,Credit Card
ORD106886,18-07-2025,21-07-2025,C0675,P110,3,7000,30.00,14700,15000,-300,Pune,Maharashtra,West,Ritu,Net Banking
ORD106887,11-11-2025,15-11-2025,C1151,P106,8,2500,15.00,17000,13600,3400,Bhubaneswar,Odisha,East,Ritu,Cash
ORD106888,27-11-2025,04-12-2025,C0324,P112,5,300,30.00,1050,850,200,Coimbatore,Tamil Nadu,South,Naveen,Net Banking
ORD106889,05-10-2025,07-10-2025,C1039,P109,4,8500,0.00,34000,24400,9600,Coimbatore,Tamil Nadu,South,Neha,UPI
ORD106890,13-06-2025,17-06-2025,C0934,P102,5,12000,20.00,48000,45000,3000,Delhi,Delhi,North,Raj,UPI
ORD106891,25-07-2025,31-07-2025,C0770,P107,1,3000,25.00,2250,2200,50,Mumbai,Maharashtra,West,Amit,Credit Card
ORD106892,16-12-2025,21-12-2025,C0942,P110,5,7000,30.00,24500,25000,-500,Jaipur,Rajasthan,North,Raj,Credit Card
ORD106893,19-11-2025,26-11-2025,C0690,P102,1,12000,25.00,9000,9000,0,Kochi,Kerala,South,Raj,Debit Card
ORD106894,02-04-2025,04-04-2025,C0858,P101,1,55000,20.00,44000,42000,2000,Delhi,Delhi,North,Karan,Cash
ORD106895,01-12-2025,04-12-2025,C0829,P102,4,12000,25.00,36000,36000,0,Bhubaneswar,Odisha,East,Amit,Net Banking
ORD106896,05-12-2025,07-12-2025,C0097,P110,3,7000,25.00,15750,15000,750,Delhi,Delhi,North,Naveen,Credit Card
ORD106897,16-06-2025,21-06-2025,C0008,P102,5,12000,30.00,42000,45000,-3000,Kochi,Kerala,South,Naveen,Credit Card
ORD106898,01-01-2025,03-01-2025,C0940,P111,1,9500,5.00,9025,7200,1825,Coimbatore,Tamil Nadu,South,Ankit,Credit Card
ORD106899,28-01-2025,03-02-2025,C0778,P110,1,7000,20.00,5600,5000,600,Mumbai,Maharashtra,West,Raj,Cash
ORD106900,08-05-2025,13-05-2025,C0220,P107,2,3000,25.00,4500,4400,100,Coimbatore,Tamil Nadu,South,Amit,Credit Card
ORD106901,12-05-2025,19-05-2025,C0661,P110,3,7000,5.00,19950,15000,4950,Kochi,Kerala,South,Neha,Cash
ORD106902,21-05-2025,22-05-2025,C1054,P115,4,250,30.00,700,520,180,Chandigarh,Chandigarh,North,Simran,Debit Card
ORD106903,27-06-2025,01-07-2025,C1158,P103,3,800,5.00,2280,1350,930,Mumbai,Maharashtra,West,Raj,Credit Card
ORD106904,15-02-2025,20-02-2025,C0258,P105,5,15000,30.00,52500,55000,-2500,Jaipur,Rajasthan,North,Neha,Cash
ORD106905,15-03-2025,16-03-2025,C1153,P108,4,6500,10.00,23400,17200,6200,Chennai,Tamil Nadu,South,Priya,Cash
ORD106906,06-10-2025,08-10-2025,C0786,P101,5,55000,25.00,206250,210000,-3750,Hyderabad,Telangana,South,Raj,Net Banking
ORD106907,05-06-2025,09-06-2025,C1043,P101,3,55000,5.00,156750,126000,30750,Ranchi,Jharkhand,East,Ritu,Credit Card
ORD106908,10-09-2025,12-09-2025,C0563,P104,1,1500,20.00,1200,900,300,Pune,Maharashtra,West,Ankit,Net Banking
ORD106909,26-08-2025,31-08-2025,C0386,P104,4,1500,10.00,5400,3600,1800,Guwahati,Assam,East,Simran,UPI
ORD106910,27-01-2025,29-01-2025,C0534,P109,1,8500,15.00,7225,6100,1125,Coimbatore,Tamil Nadu,South,Amit,Cash
ORD106911,01-09-2025,06-09-2025,C0427,P105,1,15000,30.00,10500,11000,-500,Coimbatore,Tamil Nadu,South,Simran,Net Banking
ORD106912,24-05-2025,31-05-2025,C0660,P106,1,2500,15.00,2125,1700,425,Bengaluru,Karnataka,South,Ankit,Net Banking
ORD106913,05-04-2025,12-04-2025,C0331,P101,4,55000,15.00,187000,168000,19000,Mumbai,Maharashtra,West,Simran,Debit Card
ORD106914,09-08-2025,15-08-2025,C0897,P115,5,250,30.00,875,650,225,Guwahati,Assam,East,Deepak,Debit Card
ORD106915,20-07-2025,24-07-2025,C0085,P105,5,15000,10.00,67500,55000,12500,Chandigarh,Chandigarh,North,Deepak,UPI
ORD106916,29-07-2025,31-07-2025,C0665,P111,1,9500,5.00,9025,7200,1825,Chandigarh,Chandigarh,North,Ritu,UPI
ORD106917,16-03-2025,19-03-2025,C1005,P114,4,180,0.00,720,360,360,Ahmedabad,Gujarat,West,Ankit,Cash
ORD106918,11-12-2025,17-12-2025,C0362,P105,5,15000,5.00,71250,55000,16250,Chennai,Tamil Nadu,South,Ritu,UPI
ORD106919,15-02-2025,16-02-2025,C0485,P107,2,3000,30.00,4200,4400,-200,Coimbatore,Tamil Nadu,South,Ritu,Cash
ORD106920,19-01-2025,21-01-2025,C0285,P103,3,800,25.00,1800,1350,450,Bhubaneswar,Odisha,East,Simran,Net Banking
ORD106921,05-06-2025,11-06-2025,C0330,P111,2,9500,30.00,13300,14400,-1100,Bengaluru,Karnataka,South,Ankit,Credit Card
ORD106922,21-08-2025,27-08-2025,C0869,P112,3,300,30.00,630,510,120,Ahmedabad,Gujarat,West,Simran,Debit Card
ORD106923,23-02-2025,28-02-2025,C0233,P109,3,8500,30.00,17850,18300,-450,Ranchi,Jharkhand,East,Deepak,Debit Card
ORD106924,08-07-2025,10-07-2025,C0107,P110,2,7000,30.00,9800,10000,-200,Mumbai,Maharashtra,West,Deepak,Credit Card
ORD106925,12-05-2025,18-05-2025,C0881,P104,4,1500,5.00,5700,3600,2100,Hyderabad,Telangana,South,Ankit,Debit Card
ORD106926,05-04-2025,11-04-2025,C0907,P102,2,12000,15.00,20400,18000,2400,Kochi,Kerala,South,Ritu,Cash
ORD106927,22-09-2025,26-09-2025,C0615,P108,4,6500,20.00,20800,17200,3600,Bengaluru,Karnataka,South,Amit,UPI
ORD106928,20-02-2025,27-02-2025,C0582,P108,4,6500,25.00,19500,17200,2300,Chandigarh,Chandigarh,North,Simran,Debit Card
ORD106929,04-11-2025,07-11-2025,C0689,P110,2,7000,0.00,14000,10000,4000,Ahmedabad,Gujarat,West,Ankit,Debit Card
ORD106930,16-04-2025,18-04-2025,C0943,P103,1,800,25.00,600,450,150,Patna,Bihar,East,Neha,Debit Card
ORD106931,13-10-2025,18-10-2025,C0997,P104,3,1500,0.00,4500,2700,1800,Jaipur,Rajasthan,North,Neha,Cash
ORD106932,12-04-2025,18-04-2025,C0971,P102,5,12000,5.00,57000,45000,12000,Surat,Gujarat,West,Naveen,Cash
ORD106933,25-11-2025,27-11-2025,C0110,P103,2,800,15.00,1360,900,460,Ranchi,Jharkhand,East,Ritu,Debit Card
ORD106934,11-12-2025,15-12-2025,C0531,P106,4,2500,10.00,9000,6800,2200,Noida,Uttar Pradesh,North,Simran,Net Banking
ORD106935,13-05-2025,15-05-2025,C0589,P103,1,800,10.00,720,450,270,Bengaluru,Karnataka,South,Amit,Cash
ORD106936,25-09-2025,26-09-2025,C0513,P113,1,120,20.00,96,60,36,Bengaluru,Karnataka,South,Ritu,Debit Card
ORD106937,25-09-2025,27-09-2025,C1095,P113,1,120,25.00,90,60,30,Bhubaneswar,Odisha,East,Simran,UPI
ORD106938,05-12-2025,11-12-2025,C0433,P105,1,15000,25.00,11250,11000,250,Chennai,Tamil Nadu,South,Naveen,Debit Card
ORD106939,14-01-2025,19-01-2025,C1106,P115,2,250,25.00,375,260,115,Kolkata,West Bengal,East,Karan,Debit Card
ORD106940,24-06-2025,01-07-2025,C0417,P109,4,8500,10.00,30600,24400,6200,Guwahati,Assam,East,Priya,Credit Card
ORD106941,09-04-2025,11-04-2025,C0756,P115,5,250,25.00,937.5,650,287.5,Noida,Uttar Pradesh,North,Ritu,UPI
ORD106942,10-02-2025,15-02-2025,C0453,P104,3,1500,20.00,3600,2700,900,Pune,Maharashtra,West,Neha,Credit Card
ORD106943,27-02-2025,04-03-2025,C0709,P104,5,1500,5.00,7125,4500,2625,Bengaluru,Karnataka,South,Simran,Cash
ORD106944,09-12-2025,10-12-2025,C0454,P104,3,1500,20.00,3600,2700,900,Hyderabad,Telangana,South,Ritu,Net Banking
ORD106945,19-03-2025,25-03-2025,C0390,P108,1,6500,0.00,6500,4300,2200,Delhi,Delhi,North,Deepak,Net Banking
ORD106946,03-06-2025,10-06-2025,C0015,P103,4,800,20.00,2560,1800,760,Chandigarh,Chandigarh,North,Ritu,Credit Card
ORD106947,19-02-2025,21-02-2025,C1126,P102,5,12000,30.00,42000,45000,-3000,Jaipur,Rajasthan,North,Deepak,Credit Card
ORD106948,10-03-2025,17-03-2025,C0724,P101,4,55000,5.00,209000,168000,41000,Surat,Gujarat,West,Ankit,Credit Card
ORD106949,05-08-2025,12-08-2025,C0626,P102,3,12000,0.00,36000,27000,9000,Pune,Maharashtra,West,Priya,Cash
ORD106950,31-12-2025,02-01-2026,C0478,P111,3,9500,20.00,22800,21600,1200,Coimbatore,Tamil Nadu,South,Amit,Cash
ORD106951,04-07-2025,09-07-2025,C0048,P104,5,1500,0.00,7500,4500,3000,Chandigarh,Chandigarh,North,Simran,Net Banking
ORD106952,07-01-2025,12-01-2025,C0975,P106,3,2500,5.00,7125,5100,2025,Ahmedabad,Gujarat,West,Neha,Credit Card
ORD106953,06-02-2025,12-02-2025,C0976,P102,1,12000,15.00,10200,9000,1200,Chennai,Tamil Nadu,South,Naveen,Cash
ORD106954,17-07-2025,22-07-2025,C0910,P114,3,180,30.00,378,270,108,Pune,Maharashtra,West,Ritu,Credit Card
ORD106955,03-02-2025,06-02-2025,C0721,P108,4,6500,25.00,19500,17200,2300,Noida,Uttar Pradesh,North,Neha,UPI
ORD106956,25-11-2025,01-12-2025,C0353,P109,2,8500,0.00,17000,12200,4800,Patna,Bihar,East,Amit,UPI
ORD106957,16-10-2025,20-10-2025,C0938,P114,5,180,25.00,675,450,225,Bengaluru,Karnataka,South,Ritu,Credit Card
ORD106958,12-05-2025,18-05-2025,C0315,P106,2,2500,25.00,3750,3400,350,Coimbatore,Tamil Nadu,South,Ankit,Debit Card
ORD106959,13-12-2025,18-12-2025,C1150,P107,2,3000,5.00,5700,4400,1300,Ranchi,Jharkhand,East,Amit,Net Banking
ORD106960,18-05-2025,21-05-2025,C0444,P111,2,9500,30.00,13300,14400,-1100,Bengaluru,Karnataka,South,Simran,Net Banking
ORD106961,16-08-2025,18-08-2025,C0051,P103,1,800,5.00,760,450,310,Bengaluru,Karnataka,South,Simran,Debit Card
ORD106962,30-04-2025,05-05-2025,C0495,P103,2,800,10.00,1440,900,540,Coimbatore,Tamil Nadu,South,Ritu,Debit Card
ORD106963,24-03-2025,28-03-2025,C0658,P107,5,3000,10.00,13500,11000,2500,Bhubaneswar,Odisha,East,Naveen,Credit Card
ORD106964,11-09-2025,13-09-2025,C0731,P104,2,1500,0.00,3000,1800,1200,Bengaluru,Karnataka,South,Amit,Cash
ORD106965,26-12-2025,29-12-2025,C0568,P104,4,1500,10.00,5400,3600,1800,Kolkata,West Bengal,East,Neha,Debit Card
ORD106966,24-08-2025,26-08-2025,C0810,P107,2,3000,20.00,4800,4400,400,Pune,Maharashtra,West,Ankit,Credit Card
ORD106967,22-07-2025,26-07-2025,C0159,P114,5,180,5.00,855,450,405,Pune,Maharashtra,West,Neha,Net Banking
ORD106968,02-03-2025,06-03-2025,C0334,P109,4,8500,0.00,34000,24400,9600,Chandigarh,Chandigarh,North,Raj,Net Banking
ORD106969,08-04-2025,09-04-2025,C0129,P113,3,120,10.00,324,180,144,Jaipur,Rajasthan,North,Karan,UPI
ORD106970,12-02-2025,14-02-2025,C0370,P104,3,1500,30.00,3150,2700,450,Delhi,Delhi,North,Simran,Net Banking
ORD106971,07-12-2025,12-12-2025,C0794,P105,3,15000,0.00,45000,33000,12000,Noida,Uttar Pradesh,North,Neha,Credit Card
ORD106972,02-06-2025,07-06-2025,C0672,P106,5,2500,20.00,10000,8500,1500,Chandigarh,Chandigarh,North,Raj,Debit Card
ORD106973,12-01-2025,15-01-2025,C0515,P106,3,2500,10.00,6750,5100,1650,Jaipur,Rajasthan,North,Deepak,UPI
ORD106974,13-04-2025,19-04-2025,C0670,P106,1,2500,5.00,2375,1700,675,Patna,Bihar,East,Raj,UPI
ORD106975,03-06-2025,09-06-2025,C1021,P108,3,6500,30.00,13650,12900,750,Jaipur,Rajasthan,North,Deepak,Credit Card
ORD106976,04-11-2025,08-11-2025,C0103,P110,4,7000,10.00,25200,20000,5200,Lucknow,Uttar Pradesh,North,Simran,Cash
ORD106977,23-08-2025,28-08-2025,C0473,P105,5,15000,15.00,63750,55000,8750,Mumbai,Maharashtra,West,Priya,UPI
ORD106978,18-05-2025,23-05-2025,C0523,P114,4,180,0.00,720,360,360,Guwahati,Assam,East,Ankit,Net Banking
ORD106979,16-08-2025,18-08-2025,C1046,P106,4,2500,25.00,7500,6800,700,Pune,Maharashtra,West,Naveen,Cash
ORD106980,29-10-2025,02-11-2025,C0774,P115,3,250,30.00,525,390,135,Pune,Maharashtra,West,Ritu,Debit Card
ORD106981,27-10-2025,03-11-2025,C0850,P112,8,300,5.00,2280,1360,920,Bengaluru,Karnataka,South,Ankit,UPI
ORD106982,02-11-2025,06-11-2025,C0082,P103,3,800,10.00,2160,1350,810,Guwahati,Assam,East,Naveen,Net Banking
ORD106983,17-07-2025,21-07-2025,C0647,P103,5,800,5.00,3800,2250,1550,Surat,Gujarat,West,Ankit,Net Banking
ORD106984,10-03-2025,15-03-2025,C0289,P106,1,2500,5.00,2375,1700,675,Indore,Madhya Pradesh,West,Deepak,UPI
ORD106985,06-07-2025,09-07-2025,C0649,P110,5,7000,20.00,28000,25000,3000,Bhubaneswar,Odisha,East,Ritu,Net Banking
ORD106986,23-09-2025,26-09-2025,C0025,P107,4,3000,5.00,11400,8800,2600,Kolkata,West Bengal,East,Amit,Debit Card
ORD106987,15-11-2025,19-11-2025,C0734,P109,1,8500,10.00,7650,6100,1550,Kochi,Kerala,South,Ankit,UPI
ORD106988,02-08-2025,06-08-2025,C0063,P115,5,250,20.00,1000,650,350,Pune,Maharashtra,West,Neha,Cash
ORD106989,24-06-2025,01-07-2025,C0391,P112,1,300,20.00,240,170,70,Guwahati,Assam,East,Neha,Credit Card
ORD106990,13-06-2025,17-06-2025,C0872,P114,2,180,5.00,342,180,162,Surat,Gujarat,West,Simran,Cash
ORD106991,30-07-2025,06-08-2025,C1166,P102,1,12000,5.00,11400,9000,2400,Chennai,Tamil Nadu,South,Ankit,Net Banking
ORD106992,24-06-2025,28-06-2025,C0030,P101,2,55000,20.00,88000,84000,4000,Kochi,Kerala,South,Priya,Net Banking
ORD106993,18-08-2025,25-08-2025,C0261,P107,3,3000,15.00,7650,6600,1050,Chandigarh,Chandigarh,North,Amit,Debit Card
ORD106994,08-05-2025,13-05-2025,C0407,P108,3,6500,30.00,13650,12900,750,Kochi,Kerala,South,Deepak,Credit Card
ORD106995,20-11-2025,25-11-2025,C0479,P105,5,15000,0.00,75000,55000,20000,Hyderabad,Telangana,South,Naveen,Debit Card
ORD106996,28-02-2025,03-03-2025,C0250,P112,3,300,20.00,720,510,210,Kolkata,West Bengal,East,Deepak,UPI
ORD106997,01-06-2025,07-06-2025,C0035,P112,2,300,30.00,420,340,80,Lucknow,Uttar Pradesh,North,Karan,UPI
ORD106998,03-11-2025,06-11-2025,C1185,P109,6,8500,15.00,43350,36600,6750,Kochi,Kerala,South,Ankit,Debit Card
ORD106999,05-12-2025,08-12-2025,C1002,P108,5,6500,5.00,30875,21500,9375,Bengaluru,Karnataka,South,Simran,Credit Card
ORD107000,15-10-2025,17-10-2025,C0111,P103,1,800,20.00,640,450,190,Kolkata,West Bengal,East,Neha,Cash
ORD107001,28-03-2025,03-04-2025,C0998,P105,3,15000,20.00,36000,33000,3000,Chennai,Tamil Nadu,South,Karan,UPI
ORD107002,09-02-2025,16-02-2025,C0083,P105,5,15000,30.00,52500,55000,-2500,Indore,Madhya Pradesh,West,Amit,Net Banking
ORD107003,01-05-2025,04-05-2025,C0960,P107,1,3000,5.00,2850,2200,650,Chennai,Tamil Nadu,South,Neha,Net Banking
ORD107004,24-05-2025,27-05-2025,C0588,P110,1,7000,30.00,4900,5000,-100,Surat,Gujarat,West,Neha,Credit Card
ORD107005,08-04-2025,09-04-2025,C1052,P102,3,12000,15.00,30600,27000,3600,Coimbatore,Tamil Nadu,South,Amit,Net Banking
ORD107006,22-03-2025,29-03-2025,C0073,P105,1,15000,0.00,15000,11000,4000,Lucknow,Uttar Pradesh,North,Raj,Cash
ORD107007,23-04-2025,25-04-2025,C1144,P115,5,250,0.00,1250,650,600,Lucknow,Uttar Pradesh,North,Amit,Credit Card
ORD107008,19-05-2025,23-05-2025,C1154,P103,3,800,30.00,1680,1350,330,Chandigarh,Chandigarh,North,Naveen,Net Banking
ORD107009,14-03-2025,16-03-2025,C0862,P110,2,7000,30.00,9800,10000,-200,Ahmedabad,Gujarat,West,Ritu,Debit Card
ORD107010,20-02-2025,22-02-2025,C0784,P108,4,6500,10.00,23400,17200,6200,Hyderabad,Telangana,South,Raj,UPI
ORD107011,30-11-2025,05-12-2025,C0718,P102,5,12000,10.00,54000,45000,9000,Hyderabad,Telangana,South,Simran,Net Banking
ORD107012,15-02-2025,16-02-2025,C0828,P106,4,2500,25.00,7500,6800,700,Jaipur,Rajasthan,North,Naveen,UPI
ORD107013,12-11-2025,14-11-2025,C0256,P109,3,8500,25.00,19125,18300,825,Hyderabad,Telangana,South,Neha,UPI
ORD107014,06-04-2025,12-04-2025,C0835,P109,2,8500,20.00,13600,12200,1400,Bhubaneswar,Odisha,East,Amit,Cash
